"Supplied Name","guid","scientificName","family","kingdom","vernacular","sourceStatus","status"
"Cyathea cunninghamii","https://id.biodiversity.org.au/node/apni/2907865","Cyathea cunninghamii","Cyatheaceae",,"Slender Tree Fern","Vulnerable","Endangered"
"Haloragis acutangula f. acutangula","https://id.biodiversity.org.au/node/apni/2905290","Haloragis acutangula f. acutangula","Haloragaceae",,"Smooth Raspwort","Endangered","Endangered"
"Diuris gregaria","https://id.biodiversity.org.au/node/apni/2902785","Diuris gregaria","Orchidaceae",,"Clumping Golden Moths","Listed under FFG Act",""
"Sclerolaena ramsayae","https://id.biodiversity.org.au/name/apni/66366","Sclerolaena ramsayae","Chenopodiaceae",,"Ramsay's Hybrid Copperburr","Rare","Near Threatened"
"Eucalyptus X williamsonii","ALA_Eucalyptus_X_williamsonii","Eucalyptus X williamsonii",,,"Mallacoota Gum","Rare","Near Threatened"
"Acacia doratoxylon","https://id.biodiversity.org.au/node/apni/2913541","Acacia doratoxylon","Fabaceae",,"Currawang","Rare","Near Threatened"
"Pterostylis longipetala","https://id.biodiversity.org.au/name/apni/74926","Pterostylis longipetala","Orchidaceae",,"Curved Greenhood","Rare","Near Threatened"
"Oxalis aff. rubens (Mornington Peninsula)","https://id.biodiversity.org.au/node/apni/2906559","Oxalis rubens","Oxalidaceae",,"Wood Sorrel","Poorly Known","Least Concern/Unknown"
"Thalassarche bulleri","urn:lsid:biodiversity.org.au:afd.taxon:19df920f-05b1-46cd-a30d-7303d9ea51b8","Thalassarche bulleri","Diomedeidae",,"Buller's Albatross","Listed under FFG Act",""
"Aprasia striolata","urn:lsid:biodiversity.org.au:afd.taxon:a62b50ad-c485-4023-8c47-b03fd1300b07","Aprasia striolata","Pygopodidae",,"Lined Worm-lizard","Near Threatened","Near Threatened"
"Epacris microphylla","https://id.biodiversity.org.au/taxon/apni/51283930","Epacris microphylla","Ericaceae",,"Coral Heath","Rare","Near Threatened"
"Sarcochilus falcatus","https://id.biodiversity.org.au/name/apni/62943","Sarcochilus falcatus","Orchidaceae",,"Orange Blossom Orchid","Endangered","Endangered"
"Pseudemoia cryodroma","urn:lsid:biodiversity.org.au:afd.taxon:98a1fd03-ae3d-4a39-af4d-c0ad7b26fa01","Pseudemoia cryodroma","Scincidae",,"Alpine Bog-skink","Listed under FFG Act",""
"Mixophyes balbus","urn:lsid:biodiversity.org.au:afd.taxon:7e478d81-8ec8-49ae-a51f-b838bbe05c77","Mixophyes balbus","Myobatrachidae",,"Stuttering Frog","Listed under FFG Act",""
"Notoperata sparsa","urn:lsid:biodiversity.org.au:afd.taxon:c09f4412-6e6b-4644-9a8a-6bed5f74d603","Notoperata sparsa","Leptoceridae",,"Caddisfly","Vulnerable","Endangered"
"Discaria nitida","https://id.biodiversity.org.au/node/apni/2905169","Discaria nitida","Rhamnaceae",,"Leafy Anchor Plant","Endangered","Endangered"
"Livistona australis","https://id.biodiversity.org.au/taxon/apni/51266874","Livistona australis","Arecaceae",,"Australian Cabbage Palm","Vulnerable","Endangered"
"Lichenostomus melanops cassidix","urn:lsid:biodiversity.org.au:afd.taxon:71758253-417d-49f8-beb0-4ff3959c3fa3","Lichenostomus melanops cassidix","Meliphagidae",,"Yellow-tufted Honeyeater (helmeted)","Listed under FFG Act",""
"Prasophyllum aff. odoratum H","https://id.biodiversity.org.au/name/apni/105679","Prasophyllum odoratum","Orchidaceae",,"Otway Leek-orchid","Vulnerable","Endangered"
"Digitaria brownii","https://id.biodiversity.org.au/node/apni/2893111","Digitaria brownii","Poaceae",,"Cotton Grass","Poorly Known","Least Concern/Unknown"
"Pterostylis grandiflora","https://id.biodiversity.org.au/name/apni/74758","Pterostylis grandiflora","Orchidaceae",,"Cobra Greenhood","Rare","Near Threatened"
"Oxyura australis","urn:lsid:biodiversity.org.au:afd.taxon:cfcc7058-47fa-4407-b0a0-e4246bea0368","Oxyura australis","Anatidae",,"Blue-billed Duck","Listed under FFG Act",""
"Velleia connata","https://id.biodiversity.org.au/node/apni/2916075","Velleia connata","Goodeniaceae",,"Cup Velleia","Rare","Near Threatened"
"Dicranoloma platycaulon","https://id.biodiversity.org.au/node/ausmoss/10071027","Dicranoloma platycaulon","Dicranaceae",,"Wavy Fork-moss","Rare","Near Threatened"
"Eragrostis exigua","https://id.biodiversity.org.au/node/apni/2911287","Eragrostis exigua","Poaceae",,"Slender Love-grass","Endangered","Endangered"
"Carpha alpina","https://id.biodiversity.org.au/node/apni/2918643","Carpha alpina","Cyperaceae",,"Small flower-rush","Rare","Near Threatened"
"Austrostipa breviglumis","https://id.biodiversity.org.au/node/apni/2908712","Austrostipa breviglumis","Poaceae",,"Bamboo Spear-grass","Rare","Near Threatened"
"Dianella tasmanica","https://id.biodiversity.org.au/node/apni/2911129","Dianella tasmanica","Hemerocallidaceae",,"Blue Flax Lily","Rare","Near Threatened"
"Dinotoperla walkeri","urn:lsid:biodiversity.org.au:afd.taxon:84eb0b40-28cb-4e69-b5b0-3772023ae43a","Dinotoperla walkeri","Gripopterygidae",,"Stonefly","Vulnerable","Endangered"
"Australatya striolata","urn:lsid:biodiversity.org.au:afd.taxon:2af2a0c3-2fb5-4cdf-b758-5992dc1e4d04","Australatya striolata","Atyidae",,"Riffle Shrimp","Listed under FFG Act",""
"Senecio pilosicristus","https://id.biodiversity.org.au/node/apni/2915015","Senecio pilosicristus","Asteraceae",,"Tall Yellow-top","Vulnerable","Endangered"
"Pultenaea graveolens","https://id.biodiversity.org.au/node/apni/2918460","Pultenaea graveolens","Fabaceae",,"Scented Bush-pea","Listed under FFG Act",""
"Santalum lanceolatum","https://id.biodiversity.org.au/node/apni/2908232","Santalum lanceolatum","Santalaceae",,"Blue Bush","Listed under FFG Act",""
"Phebalium squamulosum subsp. squamulosum","https://id.biodiversity.org.au/node/apni/2893993","Phebalium squamulosum subsp. squamulosum","Rutaceae",,"Forest Phebalium","Rare","Near Threatened"
"Eucalyptus aff. goniocalyx (Grampians)","https://id.biodiversity.org.au/node/apni/2897482","Eucalyptus goniocalyx","Myrtaceae",,"Rock Bundy","Rare","Near Threatened"
"Uncinia nemoralis","https://id.biodiversity.org.au/taxon/apni/51282982","Carex nemoralis","Cyperaceae",,"River Hook-sedge","Rare","Near Threatened"
"Eucalyptus walshii","https://id.biodiversity.org.au/node/apni/2905396","Eucalyptus walshii","Myrtaceae",,"Little Desert Mallee-box","Endangered","Endangered"
"Prasophyllum uvidulum","https://id.biodiversity.org.au/name/apni/223990","Prasophyllum uvidulum","Orchidaceae",,"Summer Leek-orchid","Endangered","Endangered"
"Callistemon brachyandrus","https://id.biodiversity.org.au/node/apni/2898412","Callistemon brachyandrus","Myrtaceae",,"Mallee Bottlebrush","Rare","Near Threatened"
"Commersonia dasyphylla","https://id.biodiversity.org.au/node/apni/2909679","Commersonia dasyphylla","Malvaceae",,"Kerrawang","Vulnerable","Endangered"
"Trachymene humilis","https://id.biodiversity.org.au/node/apni/2900427","Trachymene humilis","Araliaceae",,"Alpine Trachymene","Rare","Near Threatened"
"Eucalyptus pyrenea","https://id.biodiversity.org.au/node/apni/2889639","Eucalyptus pyrenea","Myrtaceae",,"Pyrenees Gum","Rare","Near Threatened"
"Lachnagrostis meionectes","https://id.biodiversity.org.au/node/apni/2908606","Lachnagrostis meionectes","Poaceae",,"Alpine Blown-grass","Rare","Near Threatened"
"Rumex crystallinus s.s.","ALA_Rumex_crystallinus_s_s","Rumex crystallinus s.s.",,,"Glistening Dock","Vulnerable","Endangered"
"Caladenia ornata","https://id.biodiversity.org.au/node/apni/2902262","Caladenia ornata","Orchidaceae",,"Ornate Pink Fingers","Listed under FFG Act",""
"Hookerochloa eriopoda","https://id.biodiversity.org.au/node/apni/2888359","Hookerochloa eriopoda","Poaceae",,"Snow Fescue","Rare","Near Threatened"
"Leptocerus souta","urn:lsid:biodiversity.org.au:afd.taxon:95a59858-08f7-48b2-a9ff-3cc0abbfe1e4","Leptocerus souta","Leptoceridae",,"Caddisfly","Vulnerable","Endangered"
"Eucalliax tooradin","ALA_Eucalliax_tooradin","Eucalliax tooradin",,,"Ghost Shrimp","Listed under FFG Act",""
"Stemodia glabella s.s.","ALA_Stemodia_glabella_s_s","Stemodia glabella s.s.",,,"Smooth Blue-rod","Poorly Known","Least Concern/Unknown"
"Eucalyptus aff. sabulosa (Mt Zero)","https://id.biodiversity.org.au/node/apni/2887341","Eucalyptus sabulosa","Myrtaceae",,"Mt Zero Scentbark","Endangered","Endangered"
"Acrodipsas brisbanensis","urn:lsid:biodiversity.org.au:afd.taxon:ef9f9dd7-f154-4d9c-b923-4d36962d6259","Acrodipsas brisbanensis","Lycaenidae",,"Bronze Ant-blue","Listed under FFG Act",""
"Grevillea jephcottii","https://id.biodiversity.org.au/node/apni/2912421","Grevillea jephcottii","Proteaceae",,"Pine Mountain Grevillea","Rare","Near Threatened"
"Aristida personata","https://id.biodiversity.org.au/node/apni/2914201","Aristida personata","Poaceae",,"Purple Wire-grass","Listed under FFG Act",""
"Eremophila gibbifolia","https://id.biodiversity.org.au/node/apni/2919394","Eremophila gibbifolia","Scrophulariaceae",,"Coccid Emu-bush","Rare","Near Threatened"
"Rhodanthe stricta","https://id.biodiversity.org.au/node/apni/2912566","Rhodanthe stricta","Asteraceae",,"Slender Sunray","Endangered","Endangered"
"Geranium brevicaule","https://id.biodiversity.org.au/node/apni/2915228","Geranium brevicaule","Geraniaceae",,"Alpine Crane's-bill","Rare","Near Threatened"
"Cassinia maritima","https://id.biodiversity.org.au/node/apni/2891326","Cassinia maritima","Asteraceae",,"Coast Cassinia","Rare","Near Threatened"
"Grantiella picta","urn:lsid:biodiversity.org.au:afd.taxon:ffca4ed4-42c1-44a8-b499-7f0930275040","Grantiella picta","Meliphagidae",,"Painted Honeyeater","Listed under FFG Act",""
"Ophiocomina australis","urn:lsid:biodiversity.org.au:afd.taxon:44fa47db-f550-4236-bd32-87c06e190a9d","Ophiocomina australis","Ophiocomidae",,"Brittle Star Species","Vulnerable","Endangered"
"Amphibolurus nobbi nobbi","urn:lsid:biodiversity.org.au:afd.taxon:ed660d9e-4dea-4ecd-a0e8-f93c248cb677","Diporiphora nobbi","Agamidae",,"Nobbi Dragon","Data Deficient or Delisted","Least Concern/Unknown"
"Tamasia furcilla","urn:lsid:biodiversity.org.au:afd.taxon:20cb9c1d-b91e-41bc-ad6f-6bd4d5a55c19","Latarima furcilla","Calocidae",,"Caddisfly","Vulnerable","Endangered"
"Burramys parvus","urn:lsid:biodiversity.org.au:afd.taxon:3f17cf84-982a-48f2-9500-e44dcd30710a","Burramys parvus","Burramyidae",,"Mountain Pygmy-possum","Listed under FFG Act",""
"Korthalsella rubra subsp. rubra","https://id.biodiversity.org.au/node/apni/2912491","Korthalsella rubra subsp. rubra","Santalaceae",,"Jointed Mistletoe","Vulnerable","Endangered"
"Brachyscome sp. Crosscut Saw (N.G.Walsh 2533)","https://id.biodiversity.org.au/taxon/apni/51267953","Brachyscome walshii","Asteraceae",,"Howitt Daisy","Vulnerable","Endangered"
"Castiarina insularis","urn:lsid:biodiversity.org.au:afd.taxon:4eca380f-26b5-405f-8a06-410e62f2671e","Castiarina insularis","Buprestidae",,"Jewel Beetle","Data Deficient or Delisted","Least Concern/Unknown"
"Jalmenus icilius","urn:lsid:biodiversity.org.au:afd.taxon:b396f530-73b9-4b03-b3a6-3608196333b3","Jalmenus icilius","Lycaenidae",,"Amethyst Hairstreak","Vulnerable","Endangered"
"Euastacus armatus","urn:lsid:biodiversity.org.au:afd.taxon:9a77eded-90e4-464f-b3ed-da1d8fca4059","Euastacus armatus","Parastacidae",,"Murray Cray","Near Threatened","Near Threatened"
"Cyclodomorphus praealtus","urn:lsid:biodiversity.org.au:afd.taxon:91f49257-08dd-4515-b26d-6cdeeada1a70","Cyclodomorphus praealtus","Scincidae",,"Alpine She-oak Skink","Endangered","Endangered"
"Sambucus australasica","https://id.biodiversity.org.au/node/apni/8440487","Sambucus australasica","Adoxaceae",,"Native Elder","Vulnerable","Endangered"
"Gallinago (Gallinago) hardwickii","urn:lsid:biodiversity.org.au:afd.taxon:6e718a65-6fec-44ec-a09a-ab2a0f2d464b","Gallinago (Gallinago) hardwickii","Scolopacidae",,"Latham's Snipe","Near Threatened","Near Threatened"
"Avicennia marina subsp. australasica","https://id.biodiversity.org.au/node/apni/2916200","Avicennia marina subsp. australasica","Acanthaceae",,"Grey Mangrove","Rare","Near Threatened"
"Thelymitra matthewsii","https://id.biodiversity.org.au/node/apni/2900535","Thelymitra matthewsii","Orchidaceae",,"Spiral Sun Orchid","Listed under FFG Act",""
"Asterella tenera","https://id.biodiversity.org.au/node/ausmoss/2917089","Asterella tenera","Aytoniaceae",,"Green-strap Star-liverwort","Poorly Known","Least Concern/Unknown"
"Euastacus armatus","urn:lsid:biodiversity.org.au:afd.taxon:9a77eded-90e4-464f-b3ed-da1d8fca4059","Euastacus armatus","Parastacidae",,"Murray Cray","Listed under FFG Act",""
"Cinclosoma (Cinclosoma) punctatum","urn:lsid:biodiversity.org.au:afd.taxon:a84b1235-da93-419b-829a-ab79e3cd5f0f","Cinclosoma (Cinclosoma) punctatum","Psophodidae",,"Spotted Quail-thrush","Near Threatened","Near Threatened"
"Chlidonias (Chlidonias) leucopterus","urn:lsid:biodiversity.org.au:afd.taxon:70362018-f026-43c3-9fa3-ce2faf222ebf","Chlidonias (Chlidonias) leucopterus","Laridae",,"White-winged Black Tern","Near Threatened","Near Threatened"
"Senecio pectinatus var. major","https://id.biodiversity.org.au/node/apni/2918918","Senecio pectinatus var. major","Asteraceae",,"Alpine Groundsel","Rare","Near Threatened"
"Calamanthus pyrrhopygius","urn:lsid:biodiversity.org.au:afd.taxon:9a7552a7-b286-478f-82bf-1aeb149a0bdf","Calamanthus pyrrhopygius","Acanthizidae",,"Chestnut-rumped Heathwren","Vulnerable","Endangered"
"Enneapogon gracilis","https://id.biodiversity.org.au/node/apni/2903918","Enneapogon gracilis","Poaceae",,"Slender Bottle-washers","Vulnerable","Endangered"
"Hibbertia incana","https://id.biodiversity.org.au/node/apni/2913496","Hibbertia incana","Dilleniaceae",,"Mount Hope Guinea-flower","Presumed Extinct","Extinct"
"Racomitrium rupestre","https://id.biodiversity.org.au/node/ausmoss/10108404","Racomitrium rupestre","Grimmiaceae",,"Rock Fringe-moss","Poorly Known","Least Concern/Unknown"
"Pterostylis baptistii","https://id.biodiversity.org.au/name/apni/74161","Pterostylis baptistii","Orchidaceae",,"King Greenhood","Vulnerable","Endangered"
"Cuscuta australis","https://id.biodiversity.org.au/taxon/apni/51270738","Cuscuta australis","Convolvulaceae",,"Australian Dodder","Poorly Known","Least Concern/Unknown"
"Pteris vittata","https://id.biodiversity.org.au/node/apni/2895742","Pteris vittata","Pteridaceae",,"Chinese Brake","Vulnerable","Endangered"
"Brachyloma depressum","https://id.biodiversity.org.au/node/apni/2886609","Brachyloma depressum","Ericaceae",,"Spreading Brachyloma","Rare","Near Threatened"
"Ninox (Hieracoglaux) connivens connivens","urn:lsid:biodiversity.org.au:afd.taxon:ca806fc1-4a97-4655-8305-95678c58e838","Ninox (Hieracoglaux) connivens connivens","Strigidae",,"Barking Owl","Listed under FFG Act",""
"Monotoca billawinica","https://id.biodiversity.org.au/node/apni/2915757","Monotoca billawinica","Ericaceae",,"Grampians Broom-heath","Rare","Near Threatened"
"Austropyrgus grampianensis","urn:lsid:biodiversity.org.au:afd.taxon:a7d2241f-ca26-458d-bed4-e85e58eba100","Austropyrgus grampianensis","Tateidae",,"Dairy Creek Austropyrgus Snail","Listed under FFG Act",""
"Stipiturus mallee","urn:lsid:biodiversity.org.au:afd.taxon:dc513bc6-844d-44fb-b9fa-2d41ed56d2e3","Stipiturus mallee","Maluridae",,"Mallee Emu-wren","Listed under FFG Act",""
"Thaumatoperla alpina","urn:lsid:biodiversity.org.au:afd.taxon:41661a6d-9550-4583-9d6f-85957f9c6e7f","Thaumatoperla alpina","Eustheniidae",,"Alpine Stonefly","Listed under FFG Act",""
"Eragrostis lacunaria","https://id.biodiversity.org.au/node/apni/2897762","Eragrostis lacunaria","Poaceae",,"A love grass","Vulnerable","Endangered"
"Stictonetta naevosa","urn:lsid:biodiversity.org.au:afd.taxon:cca72699-7f7e-4bdc-a915-8f39a20e9145","Stictonetta naevosa","Anatidae",,"Freckled Duck","Listed under FFG Act",""
"Leucopogon microphyllus var. pilibundus","https://id.biodiversity.org.au/node/apni/2900021","Leucopogon microphyllus var. pilibundus","Ericaceae",,"Hairy Beard-Heath","Rare","Near Threatened"
"Eucalyptus x blackburniana","https://id.biodiversity.org.au/instance/apni/7711222","Eucalyptus x blackburniana","Myrtaceae",,"Ironbark Box","Rare","Near Threatened"
"Archaeophylax canarus","urn:lsid:biodiversity.org.au:afd.taxon:8755d47f-b433-4c5c-a13b-744387f2ed6a","Archaeophylax canarus","Limnephilidae",,"Caddisfly","Listed under FFG Act",""
"Digitaria diffusa","https://id.biodiversity.org.au/node/apni/2900700","Digitaria diffusa","Poaceae",,"Open Summer-grass","Presumed Extinct","Extinct"
"Stenanthemum notiale subsp. notiale","https://id.biodiversity.org.au/node/apni/2889620","Stenanthemum notiale subsp. notiale","Rhamnaceae",,"Trident Spyridium","Endangered","Endangered"
"Litoria spenceri","urn:lsid:biodiversity.org.au:afd.taxon:6557c054-d536-47fc-b03f-ba2a751701b5","Litoria spenceri","Hylidae",,"Spotted Tree Frog","Critically Endangered","Endangered"
"Bauera sessiliflora","https://id.biodiversity.org.au/node/apni/8450138","Bauera sessiliflora","Cunoniaceae",,"Grampians Bauera","Rare","Near Threatened"
"Cyclodomorphus praealtus","urn:lsid:biodiversity.org.au:afd.taxon:91f49257-08dd-4515-b26d-6cdeeada1a70","Cyclodomorphus praealtus","Scincidae",,"Alpine She-oak Skink","Listed under FFG Act",""
"Lepyrodon lagurus","https://id.biodiversity.org.au/name/ausmoss/10002082","Lepyrodon lagurus","Lepyrodontaceae",,"Furry Pincushion-moss","Rare","Near Threatened"
"Picris squarrosa","https://id.biodiversity.org.au/node/apni/2898687","Picris squarrosa","Asteraceae",,"Squat Picris","Rare","Near Threatened"
"Caladenia aff. venusta (Tallageira)","https://id.biodiversity.org.au/name/apni/119075","Caladenia venusta","Orchidaceae",,"Tallageira Spider-orchid","Vulnerable","Endangered"
"Prasophyllum aff. frenchii (Wilsons Promontory)","https://id.biodiversity.org.au/node/apni/2888498","Prasophyllum frenchii","Orchidaceae",,"Promontory Leek-orchid","Poorly Known","Least Concern/Unknown"
"Lepidium pseudopapillosum","https://id.biodiversity.org.au/node/apni/2915140","Lepidium pseudopapillosum","Brassicaceae",,"Peppercress","Listed under FFG Act",""
"Hydrilla verticillata","https://id.biodiversity.org.au/node/apni/2906408","Hydrilla verticillata","Hydrocharitaceae",,"Hydilla","Rare","Near Threatened"
"Westriplectes angelae","urn:lsid:biodiversity.org.au:afd.taxon:bc25e855-1085-4966-b222-8f00ccd7824b","Westriplectes angelae","Leptoceridae",,"Caddisfly","Vulnerable","Endangered"
"Austrolestes aridus","urn:lsid:biodiversity.org.au:afd.taxon:27cfb431-3c72-41a6-a8bc-4940011e533d","Austrolestes aridus","Lestidae",,"Damselfly Love-in","Near Threatened","Near Threatened"
"Leptorhynchos orientalis","https://id.biodiversity.org.au/node/apni/2898750","Leptorhynchos orientalis","Asteraceae",,"Annual Buttons","Listed under FFG Act",""
